country_code,state,state_code,city_code,sdek_city_code,city
RU,Астраханская ,AST,,16838,Светлое
RU,Астраханская ,AST,,16867,Сеитовка
RU,Астраханская ,AST,,14928,Селитренное
RU,Астраханская ,AST,,16837,Сергиевка
RU,Астраханская ,AST,,16871,Сероглазово
RU,Астраханская ,AST,,14917,Соленое Займище
RU,Астраханская ,AST,,16865,Солнечный
RU,Астраханская ,AST,,14878,Солодники
RU,Астраханская ,AST,,14943,Солянка
RU,Астраханская ,AST,,2414,Средний Баскунчак
RU,Астраханская ,AST,,14881,Старица
RU,Астраханская ,AST,,14851,Старокучергановка 
RU,Астраханская ,AST,,14868,Стеклозавода поселок
RU,Астраханская ,AST,,16878,Стрелецкое
RU,Астраханская ,AST,,16843,Судачье
RU,Астраханская ,AST,,14930,Табун-Арал
RU,Астраханская ,AST,,16866,Тальниковый
RU,Астраханская ,AST,,14926,Тамбовка
RU,Астраханская ,AST,,14802,ТатароБашмаковка
RU,Астраханская ,AST,,16877,Тинаки
RU,Астраханская ,AST,,14809,Три Протока
RU,Астраханская ,AST,,16836,Троицкий
RU,Астраханская ,AST,,16861,Трубный
RU,Астраханская ,AST,,14950,Тузуклей
RU,Астраханская ,AST,,14947,Тумак
RU,Астраханская ,AST,,14921,Удачное
RU,Астраханская ,AST,,14882,Успенка
RU,Астраханская ,AST,,16841,Федоровка
RU,Астраханская ,AST,,14812,Фунтово
RU,Астраханская ,AST,493,13121,Харабали
RU,Астраханская ,AST,,16842,Хмелевой
RU,Астраханская ,AST,,14931,Хошеутово
RU,Астраханская ,AST,,14869,Чаган
RU,Астраханская ,AST,,16850,Чапаево
RU,Астраханская ,AST,,2415,Черный Яр
RU,Астраханская ,AST,,14959,Чулпан
RU,Астраханская ,AST,,14801,Яксатово
RU,Астраханская ,AST,,14872,Яманцуг
RU,Астраханская ,AST,,16847,Яндыки
RU,Башкортостан ,BA,,13097,Авдон 
RU,Башкортостан ,BA,547,634,Агидель
RU,Башкортостан ,BA,,1767,Азово
RU,Башкортостан ,BA,,16269,Акбердино 
RU,Башкортостан ,BA,,2416,Аксаково село
RU,Башкортостан ,BA,,2417,Аксеново
RU,Башкортостан ,BA,,90,Актау
RU,Башкортостан ,BA,,651,Акъяр
RU,Башкортостан ,BA,,31173,Алегазово
RU,Башкортостан ,BA,,13136,Алексеевка
RU,Башкортостан ,BA,,13616,Амзя 
RU,Башкортостан ,BA,,13499,Арлан
RU,Башкортостан ,BA,,663,Архангельское
RU,Башкортостан ,BA,,648,Аскарово
RU,Башкортостан ,BA,,661,Аскино
RU,Башкортостан ,BA,,13203,Аэропорт
RU,Башкортостан ,BA,,14708,Байкибашево
RU,Башкортостан ,BA,548,646,Баймак
RU,Башкортостан ,BA,,637,Бакалы
RU,Башкортостан ,BA,549,631,Белебей
RU,Башкортостан ,BA,551,249,Белорецк
RU,Башкортостан ,BA,,638,Бижбуляк
RU,Башкортостан ,BA,552,548,Бирск
RU,Башкортостан ,BA,553,656,Благовещенск
RU,Башкортостан ,BA,,660,Большеустьикинское
RU,Башкортостан ,BA,,662,Буздяк
RU,Башкортостан ,BA,,14386,Булгаково
RU,Башкортостан ,BA,,649,Бураево
RU,Башкортостан ,BA,,23702,Бурибай
RU,Башкортостан ,BA,,14307,Буруновка 
RU,Башкортостан ,BA,,14638,Вавилово
RU,Башкортостан ,BA,,654,Верхнеяркеево
RU,Башкортостан ,BA,,643,Верхние Киги
RU,Башкортостан ,BA,,667,Верхние Татышлы
RU,Башкортостан ,BA,,24359,Верхний Авзян
RU,Башкортостан ,BA,554,658,Давлеканово
RU,Башкортостан ,BA,,13202,Дема
RU,Башкортостан ,BA,,31002,Дмитриевка
RU,Башкортостан ,BA,555,405,Дюртюли
RU,Башкортостан ,BA,,636,Ермекеево
RU,Башкортостан ,BA,,650,Ермолаево
RU,Башкортостан ,BA,,2418,Жуково
RU,Башкортостан ,BA,,647,Зилаир
RU,Башкортостан ,BA,,13004,Зубово
RU,Башкортостан ,BA,,673,Иглино
RU,Башкортостан ,BA,,17402,Инзер
RU,Башкортостан ,BA,,630,Исянгулово
RU,Башкортостан ,BA,556,672,Ишимбай
RU,Башкортостан ,BA,,668,Калтасы
RU,Башкортостан ,BA,,14385,Кандры
RU,Башкортостан ,BA,,639,Караидель
RU,Башкортостан ,BA,,31488,Карлыханово
RU,Башкортостан ,BA,,13498,Карманово 
RU,Башкортостан ,BA,,655,Кармаскалы
RU,Башкортостан ,BA,,632,Киргиз-Мияки
RU,Башкортостан ,BA,,24360,Константиноградовка
RU,Башкортостан ,BA,,665,Красная Горка
RU,Башкортостан ,BA,,635,Красноусольский
RU,Башкортостан ,BA,,24138,Краснохолмский
RU,Башкортостан ,BA,,12998,Красный Ключ 
RU,Башкортостан ,BA,,23640,Красный Холм
RU,Башкортостан ,BA,,23947,Кудеевский
RU,Башкортостан ,BA,557,653,Кумертау
RU,Башкортостан ,BA,,1265,Курасково
RU,Башкортостан ,BA,,669,Кушнаренково
RU,Башкортостан ,BA,,24512,Куяново
RU,Башкортостан ,BA,,303,Майск
RU,Башкортостан ,BA,,13205,Максимовка
RU,Башкортостан ,BA,,666,Малояз
RU,Башкортостан ,BA,,31331,Марс
RU,Башкортостан ,BA,558,2419,Межгорье
RU,Башкортостан ,BA,559,946,Мелеуз
RU,Башкортостан ,BA,,1139,Месягутово
RU,Башкортостан ,BA,,23984,Миловка
RU,Башкортостан ,BA,,2420,Михайловка
RU,Башкортостан ,BA,,644,Мишкино
RU,Башкортостан ,BA,,1351,Мокроусово
RU,Башкортостан ,BA,,633,Мраково
RU,Башкортостан ,BA,,23662,Наумовка
RU,Башкортостан ,BA,560,629,Нефтекамск
RU,Башкортостан ,BA,,24487,Нижнее Бобино
RU,Башкортостан ,BA,,2421,Никифарово
RU,Башкортостан ,BA,,15237,Николаевка
RU,Башкортостан ,BA,,652,Николо-Березовка
RU,Башкортостан ,BA,,645,Новобелокатай
RU,Башкортостан ,BA,,13382,Новомуслюмово 
RU,Башкортостан ,BA,,31423,Новосепяшево
RU,Башкортостан ,BA,,2422,Нурлино
RU,Башкортостан ,BA,561,657,Октябрьский 
RU,Башкортостан ,BA,,16033,Подымалово
RU,Башкортостан ,BA,,2423,Прибельский
RU,Башкортостан ,BA,550,13001,Приютово
RU,Башкортостан ,BA,568,1138,Раевский
RU,Башкортостан ,BA,,15236,Русский Юрмаш
RU,Башкортостан ,BA,562,111,Салават
RU,Башкортостан ,BA,563,664,Сибай
RU,Башкортостан ,BA,,31485,Сикияз
RU,Башкортостан ,BA,,23762,Силосово
RU,Башкортостан ,BA,,1405,Старобалтачево
RU,Башкортостан ,BA,,31297,Старосепяшево
RU,Башкортостан ,BA,,1406,Старосубхангулово
RU,Башкортостан ,BA,,671,Стерлибашево
RU,Башкортостан ,BA,564,257,Стерлитамак
RU,Башкортостан ,BA,,15080,Субханкулово
RU,Башкортостан ,BA,,23705,Табынское
RU,Башкортостан ,BA,,23069,Таймеево
RU,Башкортостан ,BA,,13317,Тимашево
RU,Башкортостан ,BA,,640,Толбазы
RU,Башкортостан ,BA,565,628,Туймазы
RU,Башкортостан ,BA,,31412,Уктеево
RU,Башкортостан ,BA,546,256,Уфа
RU,Башкортостан ,BA,566,670,Учалы
RU,Башкортостан ,BA,,641,Федоровка
RU,Башкортостан ,BA,,674,Чекмагуш
RU,Башкортостан ,BA,,13204,Чесноковка
RU,Башкортостан ,BA,,31263,Чик-Елга
RU,Башкортостан ,BA,569,675,Чишмы
RU,Башкортостан ,BA,,31108,Чуваш-Кубово
RU,Башкортостан ,BA,,31325,Шавьяды
RU,Башкортостан ,BA,,13247,Шакша
RU,Башкортостан ,BA,,15238,Шамонино
RU,Башкортостан ,BA,,659,Шаран
RU,Башкортостан ,BA,,2424,Юмагузино
RU,Башкортостан ,BA,,2425,Юматово
RU,Башкортостан ,BA,,642,Языково
RU,Башкортостан ,BA,567,2345,Янаул
RU,Башкортостан ,BA,,14528,Янгантау
RU,Белгородская ,BEL,,29683,71 км казарма 
RU,Белгородская ,BEL,,29684,Абалмасов 
RU,Белгородская ,BEL,,29685,Авдеевка 
RU,Белгородская ,BEL,,29686,Авиловка 
RU,Белгородская ,BEL,,29687,Агошевка 
RU,Белгородская ,BEL,,29688,Айдар 
RU,Белгородская ,BEL,,29689,Акулиновка 
RU,Белгородская ,BEL,,29690,Алейниково 
RU,Белгородская ,BEL,,29691,Александровка 
RU,Белгородская ,BEL,,29692,Александровка 
RU,Белгородская ,BEL,,29693,Александровка 
RU,Белгородская ,BEL,,29694,Александровка 
RU,Белгородская ,BEL,,29695,Александровка 
RU,Белгородская ,BEL,2,16987,Алексеевка 
RU,Белгородская ,BEL,,29696,Алексеевка 
RU,Белгородская ,BEL,,29697,Алексеевка 
RU,Белгородская ,BEL,,342,Алексеевка 
RU,Белгородская ,BEL,,29698,Алексеенково 
RU,Белгородская ,BEL,,29699,Алисовка 
RU,Белгородская ,BEL,,29700,Алпеевка 
RU,Белгородская ,BEL,,29701,Андреевка (Прелестненское с/п)
RU,Белгородская ,BEL,,29702,Андреевка 
RU,Белгородская ,BEL,,29703,Анновка 
RU,Белгородская ,BEL,,29704,Антоновка 
RU,Белгородская ,BEL,,29705,Антошкин 
RU,Белгородская ,BEL,,29706,Апухтин 
RU,Белгородская ,BEL,,29707,Аринкин 
RU,Белгородская ,BEL,,29708,Аркатово 
RU,Белгородская ,BEL,,29709,Арнаутово 
RU,Белгородская ,BEL,,29710,Артельное 
RU,Белгородская ,BEL,,29711,Артеменков 
RU,Белгородская ,BEL,,29712,Архангельское 
RU,Белгородская ,BEL,,29713,Архипов 
RU,Белгородская ,BEL,,29714,Афанасово 
RU,Белгородская ,BEL,,29715,Афанасьевка 
RU,Белгородская ,BEL,,29716,Афоньевка 
RU,Белгородская ,BEL,,29717,Бабанино 
RU,Белгородская ,BEL,,29718,Бабенков 
RU,Белгородская ,BEL,,29719,Бабичев 
RU,Белгородская ,BEL,,29720,Бабка 
RU,Белгородская ,BEL,,29721,Бабкино 
RU,Белгородская ,BEL,,29722,Байрак 
RU,Белгородская ,BEL,,29723,Байцурово 
RU,Белгородская ,BEL,,29724,Байцуры 
RU,Белгородская ,BEL,,29725,Баклановка 
RU,Белгородская ,BEL,,29726,Балки 
RU,Белгородская ,BEL,,29727,Банкино 
RU,Белгородская ,BEL,,29728,Банковский 
RU,Белгородская ,BEL,,29729,Барвинок 
RU,Белгородская ,BEL,,29730,Барилов 
RU,Белгородская ,BEL,,29731,Барсук 
RU,Белгородская ,BEL,,29732,Барсучье 
RU,Белгородская ,BEL,,29733,Басенков 
RU,Белгородская ,BEL,,29734,Басов 
RU,Белгородская ,BEL,,29735,Басово 
RU,Белгородская ,BEL,,29736,Батлуков 
RU,Белгородская ,BEL,,29737,Батрацкая Дача 
RU,Белгородская ,BEL,,16988,Безлюдовка 
RU,Белгородская ,BEL,,29738,Безымено 
RU,Белгородская ,BEL,1,337,Белгород
RU,Белгородская ,BEL,,29739,Белгород-22 
RU,Белгородская ,BEL,,16989,Беленихино 
RU,Белгородская ,BEL,,16990,Беленькое 
RU,Белгородская ,BEL,,15841,Беловское 
RU,Белгородская ,BEL,,16991,Белогорье 
RU,Белгородская ,BEL,,29740,Белозорово 
RU,Белгородская ,BEL,,29741,Белокриничный 
RU,Белгородская ,BEL,,16992,Беломестное 
RU,Белгородская ,BEL,,29742,Беломестное 
RU,Белгородская ,BEL,,29743,Белый Колодезь 
RU,Белгородская ,BEL,,29745,Белый Колодезь 
RU,Белгородская ,BEL,,29744,Белый Колодезь 
RU,Белгородская ,BEL,,29746,Белый Колодец 
RU,Белгородская ,BEL,,29747,Белый Плес 
RU,Белгородская ,BEL,,29748,Белянка 
RU,Белгородская ,BEL,,29749,Береговое-Второе 
RU,Белгородская ,BEL,,29750,Береговое-Первое 
RU,Белгородская ,BEL,,29751,Береговой 
RU,Белгородская ,BEL,,29752,Бережанка 
